ND,DC,EC,LC,CC,BC,FR
" Scholz Roland W, 2011, ENV LITERACY SAINS ",0.00020483408439164277,1.0130665711986209e-05,0.0,0.10414044668188314,0.0,0
" George D, 2015, ENERG BUILDINGS",0.00020483408439164277,8.597259914487842e-08,0.0,0.09501566727000253,0.0,0
"Kramer T1, 2021, J PHYS CONF SER",0.0022531749283080703,1.931897395353666e-09,0.03710385475082216,0.09014365375383138,0.042952910653011114,1
" Shi Zx, 2019, AUTOMAT CONSTR",0.00020483408439164277,1.3883358802864816e-10,0.0,0.08003672311753036,0.0,0
" Janjic Z I, 1996, AM METEOROL SOC",0.00020483408439164277,4.490037273051889e-05,0.0,0.10440324201792092,0.0,0
" Masanet E, 2021, CLIMATEAND TECHNOLO",0.00020483408439164277,4.2779957076803833e-13,0.0,0.07160142557529003,0.0,0
" English Heritage, 2018, ENERGY EFFICIENCY H",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Saffman Pg, 1992, VORTEX DYNAMICS",0.00020483408439164277,6.204859851192692e-06,0.0,0.10836126340088341,0.0,0
" Samokhvalov Iv, 1979, OPT LETT",0.00020483408439164277,5.374920725003151e-08,0.0,0.08635969644973554,0.0,0
" Hannesdottir A, 2019, E0194EN DTU WIND E",0.00020483408439164277,2.5858913228928773e-05,0.0,0.12054023357447964,0.0,0
" Irena, 2018, REN EN BEN LEV LOC ",0.00020483408439164277,6.231395854215751e-09,0.0,0.0867001722637589,0.0,0
" Iso, 2005, 200792005 IS",0.00020483408439164277,9.515141601935144e-11,0.0,0.09059698999758754,0.0,0
" Richards Pj, 1993, J WIND ENG IND AEROD",0.00040966816878328555,4.9469723836088477e-05,0.005291129213848716,0.11411074492204848,0.00507272606621753,0
" Schindler D, 2012, EUR J FOREST RES",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Martin S, 2013, COMM COM INF SC",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Danza L, 2020, BUILD ENVIRON",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
" Herbert-Acero Jf, 2014, ENERGIES",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Crespo A, 1999, WIND ENERGY",0.00020483408439164277,0.00035725572126793736,0.0,0.10864098626966642,0.0,0
" Huttner S, NUMERICAL MODELING U",0.00020483408439164277,1.4348067520962931e-09,0.0,0.09866014590869591,0.0,0
" Steemers K, 2003, ENERG BUILDINGS",0.00020483408439164277,6.804623638881072e-10,0.0,0.09591167167639143,0.0,0
" Pigawati B, 2005, ILMU KELAUTAN",0.00020483408439164277,1.0130665711986209e-05,0.0,0.10414044668188314,0.0,0
" Plucknette D, 2014, PLANT ENG 10 MISTAK",0.00020483408439164277,1.3883358802864816e-10,0.0,0.08003672311753036,0.0,0
" Lee Ky, 1993, J PHYS CHEM-US",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Morganti M, 2017, ENRGY PROCED",0.00020483408439164277,1.4348067520962931e-09,0.0,0.09866014590869591,0.0,0
" Parriaux A, 2010, GEOLOGIE SANTE PUBLI",0.00020483408439164277,1.0164581002536279e-09,0.0,0.09478691389185516,0.0,0
"Abbasabadi N, 2019, BUILD ENVIRON",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
"Assouline D, 2018, APPL ENERG",0.00020483408439164277,8.410616565883191e-11,0.0,0.08740801747444184,0.0,0
" Troldborg N, 2015, WIND ENERGY",0.0006145022531749283,4.6326750972653824e-05,0.0005245039369147888,0.12430932192600515,0.0006247405133476576,0
" Nicol F, 2012, ADAPTIVE THERMAL COMFORT: PRINCIPLES AND PRACTICE",0.00040966816878328555,8.04817124750495e-11,0.001583673266971007,0.09106000410348236,0.0014784245675586575,0
" Bate L, 2020, WILL WE APPROACH HL",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Schnipke R, 1986, STREAMLINE UPWIND F",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Sae-Zhang P, 2020, 16 C INT SOC IND AIR",0.00020483408439164277,1.941116922138592e-09,0.0,0.09277312201888908,0.0,0
" Ke G Etal, 2017, P C NEUR INF PROC SY",0.00020483408439164277,1.822349742195597e-16,0.0,0.056863316056141165,0.0,0
" Cheynet E, 2019, P 15 C IT ASS WIND E",0.00020483408439164277,1.206713211012688e-05,0.0,0.11578323253883553,0.0,0
" Katsouris G, 2016, COST MODELLING FLOA",0.00020483408439164277,5.738646770750497e-06,0.0,0.09589659981535681,0.0,0
" Mihaela-Angelica Cb, 2014, PROC ECON FINANC",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Esa (European Space Agency), THEM EXPL PLATF TE",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Spangenberg Jh, 2002, ECOL ECON",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Koo C, 2014, PROG PHOTOVOLTAICS",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Pennington J, 2014, P 2014 C EMP METH NA",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Mahfouz My, 2020, PUBLIC DESIGN FAST ",0.00020483408439164277,1.1128585221604126e-06,0.0,0.10468083281514677,0.0,0
" Nichiforov C, 2019, INT WORKSH INT DATA",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Heidari A, 2017, SUSTAINABILITY-BASEL",0.00040966816878328555,2.5779794686932233e-08,0.00015851953275739577,0.10111219269722263,0.0001548314854790377,0
" Liu P, 2017, WASTE MANAGE",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
"Pollini N1, 2021, J PHYS CONF SER",0.00368701351904957,1.3406328366226925e-06,0.006924120533153084,0.11113640502640684,0.006904900772661864,0
" Stinner F, 2019, J PHYS CONF SER",0.00020483408439164277,7.721152558276816e-08,0.0,0.0954354413058352,0.0,0
" Troldborg P E, 2014, WIND ENERG",0.00020483408439164277,2.5521738477345628e-05,0.0,0.0926217534007475,0.0,0
" Stern Me, 1960, TELLUS",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
"Byun J, 2018, IEEE T CONSUM ELECTR",0.00020483408439164277,1.8932158727903568e-08,0.0,0.09478323334692372,0.0,0
" Klem D, 2008, TUNDRA TROPICS CONN",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Salamone F, 2017, SENSORS-BASEL",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Sorensen N N, 1995, THESIS TU DENMAR",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Kim J, 2013, J ENVIRON PSYCHOL",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
" Dclg, 2015, IMPROVING ENERGY EF",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Lac C, 2018, GEOSCI MODEL DEV",0.00020483408439164277,1.281184851568639e-05,0.0,0.11851528172262278,0.0,0
" Bazargan M, 2012, COMPUT FLUIDS",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Harrell J A, 2013, UCLA ENCY EGYPTOL",0.00020483408439164277,1.2177700567733078e-07,0.0,0.08649433942207183,0.0,0
" Salamone F, 2021, J PHYS CONF SER",0.00040966816878328555,1.2843435476317245e-10,0.0023171921742744348,0.08264630698650777,0.0019455622705895758,0
"Deleva A1, 2021, J PHYS CONF SER",0.002662843097091356,2.316900946980688e-06,0.004093341925649661,0.09453911696359411,0.004093344023929567,0
" Maniar Pd, 1989, GEOL SOC AM BULL",0.00020483408439164277,1.1178481519539743e-05,0.0,0.10443004128430555,0.0,0
" Urban Am, 2019, J WIND ENG IND AEROD",0.00040966816878328555,1.2711313380865517e-07,0.0034700513768031464,0.09264636113483253,0.0034700513768031464,0
" Measnet, 2009, AN CAL PROC VERS ",0.00020483408439164277,5.547028661339296e-10,0.0,0.08158831492220532,0.0,0
" Eklund Nh, 1996, J ILLUM ENG SOC",0.00020483408439164277,1.8932158727903568e-08,0.0,0.09478323334692372,0.0,0
" Ghorbani A, 2019, THIRTY-THIRD AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE / THIRTY-FIRST INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE CONFERENCE / NINTH AAAI SYMPOSIUM ON EDUCATIONAL ADVANCES IN ARTIFICIAL INTELLIGENCE",0.00020483408439164277,9.194246646142987e-06,0.0,0.12761730492746046,0.0,0
" Sant T, 2019, 2 ASME INT OFFSH WI",0.00020483408439164277,5.5657597949286435e-06,0.0,0.10225582807950903,0.0,0
" Hong Sm, IN PRES",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Cheng Zj, 2016, ENERG BUILDINGS",0.00020483408439164277,3.413564994552725e-06,0.0,0.11640716278404349,0.0,0
" European Soc Radiology, 2015, INSIGHTS IMAGING",0.00040966816878328555,1.8435077489216016e-09,3.9097948909010534e-06,0.09483478700052449,3.909794890901054e-06,0
" Salamone F, 2018, SENSORS-BASEL",0.00040966816878328555,1.1074768422062772e-09,0.021546056016843708,0.10442110666695185,0.01745350159982728,0
" Korsavi Ss, 2020, BUILD ENVIRON",0.00020483408439164277,6.932125935690174e-11,0.0,0.08336890998821701,0.0,0
" Okfn, 2018, OP DEF OP DAT QUAL ",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
" Motamed A, 2020, BUILD ENVIRON",0.00020483408439164277,9.065669630396694e-15,0.0,0.06412125510592748,0.0,0
" Fernald Fg, 1984, APPL OPTICS",0.0006145022531749283,1.0461017611011706e-05,0.0030442719154774147,0.10435414573669922,0.00306147431357081,0
" Haleem Sma, 2020, ENERG BUILDINGS",0.00020483408439164277,1.3883358802864816e-10,0.0,0.08003672311753036,0.0,0
" Shevtsova Vm, 2006, PHYS REV E",0.00020483408439164277,5.723985633341467e-14,0.0,0.05979399120604554,0.0,0
" Maljaars J, 2018, P 28 INT OC POL ENG",0.00020483408439164277,2.4179003458500904e-06,0.0,0.1055499102760902,0.0,0
"Thrampoulidis E1, 2021, J PHYS CONF SER",0.002662843097091356,1.0624620762078204e-13,0.04303912007876775,0.06757280478352341,0.04303912007876775,1
" Xie D, 2015, RADIAT MEAS",0.00040966816878328555,1.8435077489216016e-09,3.9097948909010534e-06,0.09483478700052449,3.909794890901054e-06,0
" Ghadirian A, 2019, J FLUID MECH",0.00020483408439164277,1.1049115238925728e-05,0.0,0.10558643510608387,0.0,0
" Bossanyi Ea, 1980, P 3 INT S WIND EN SY",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
" Asadi A, 2020, ADV SPACE RES",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Di Iorio T, 2009, J GEOPHYS RES-ATMOS",0.00020483408439164277,1.0189981394361861e-05,0.0,0.10426945174173982,0.0,0
" Wang Jz, 2016, RENEW SUST ENERG REV",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Junker Rg, 2018, APPL ENERG",0.00040966816878328555,2.401610879952682e-16,0.00047686907989557555,0.05641387120257919,0.0004768690798955756,0
" Schwarz K, 2015, J AEROSOL MED PULM D",0.00020483408439164277,6.961872010461954e-10,0.0,0.07747853549380267,0.0,0
" Halvgaard R, 2012, IEEE PES INNOVATIVE",0.00020483408439164277,3.413564994552725e-06,0.0,0.11640716278404349,0.0,0
" Bag Ofsp Ufsp Foph, 2021, METH CONSTR AN",0.00020483408439164277,8.270496486679735e-10,0.0,0.09467662173955202,0.0,0
"Abkar M, 2016, PHYS REV FLUIDS",0.00020483408439164277,0.0007199573518664959,0.0,0.11146882206543827,0.0,0
" Kerr Os, 2021, J FLUID MECH",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" Kvittem Mi, 2018, P ASME INT C OCEA",0.00020483408439164277,3.1583849819404336e-08,0.0,0.08873943469962738,0.0,0
" O'Brien Jm, 2017, PROG AEROSP SCI",0.00020483408439164277,0.00030708046145245453,0.0,0.11115411762027276,0.0,0
" Chen Y, 2018, ANNU REV ENV RESOUR",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Perera Atd, 2021, RENEW SUST ENERG REV",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Apsley Dd, 1998, INT J HEAT FLUID FL",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Burton T, 2011, WIND ENERGY HDB",0.0006145022531749283,9.978920276625132e-08,0.007348008367268815,0.09971608897240548,0.007348008367268815,0
" Gray A, 2020, WHAT ARE OPERATION",0.00020483408439164277,3.176426628336747e-08,0.0,0.0806289121207617,0.0,0
" Boynton W V, 1984, RARE EARTH ELEMENT G",0.00020483408439164277,1.1178481519539743e-05,0.0,0.10443004128430555,0.0,0
" Kowalewski Ta, 1996, FLUID DYN RES",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Depdikna, 2010, JUKN PENG BAH AJ SM",0.00020483408439164277,1.0130665711986209e-05,0.0,0.10414044668188314,0.0,0
" Bovee M, 2003, INT J INTELL SYST",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Berthelsen Pa, 2016, PROCEEDINGS OF THE ASME 35TH INTERNATIONAL CONFERENCE ON OCEAN",0.00020483408439164277,3.1583849819404336e-08,0.0,0.08873943469962738,0.0,0
" Billant P, 2005, J FLUID MECH",0.00020483408439164277,4.292868599951365e-08,0.0,0.08920968478757424,0.0,0
" Felli M, 2011, J FLUID MECH",0.00040966816878328555,4.323609959845328e-05,0.006649329160916836,0.12310563078397256,0.007381917897791236,0
"Chen L, 2012, CITIES",0.00020483408439164277,1.0786990310045209e-11,0.0,0.08651579861418775,0.0,0
" Fanger P O, 1970, THERMAL COMFORT. ANALYSIS AND APPLICATIONS IN ENVIRONMENTAL ENGINEERING",0.0008193363375665711,2.906555408390297e-09,0.03133013108925771,0.0975756001039314,0.025941146587576784,0
" Ciri U, 2016, P AMER CONTR CONF",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Hancock Pe, 2015, BOUND-LAY METEOROL",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
"Armesto Ja, 2018, P ASME INT C OCEA",0.00020483408439164277,1.3698329527176133e-09,0.0,0.07820835269051471,0.0,0
" Sharma R, 2010, ENERGY SYSTEMS ANAL",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Squillo T, 2018, FACILITIESNE",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Koniger A, 2009, PHILOS MAG",0.00020483408439164277,5.723985633341467e-14,0.0,0.05979399120604554,0.0,0
" Van Der Laan Mp, 2015, WIND ENERGY",0.0008193363375665711,0.0013517949183216727,0.0009587240658149533,0.11510078981492397,0.0012151549481592915,0
" Jo Molina Mj, 2020, TECNIA",0.00020483408439164277,4.54128874594149e-13,0.0,0.07705541613397099,0.0,0
" Lang T, 2016, RENEW ENERG",0.00020483408439164277,8.673875579385123e-12,0.0,0.08246760925015625,0.0,0
" American Society Of Heating Refrigerating And Air-Conditioning Engineers, 2014, AM SOC HEATING REFR",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Johnson Gr, 2009, J AEROSOL MED PULM D",0.00020483408439164277,6.961872010461954e-10,0.0,0.07747853549380267,0.0,0
" Wang J, 2017, J PHYS CONF SER",0.00020483408439164277,1.112229019164228e-05,0.0,0.10937605018483253,0.0,0
" Baines Wd, 1969, J FLUID MECH",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" Janjai S, 2009, APPL ENERG",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Jonkman J, 2018, J PHYS CONF SER",0.00020483408439164277,5.329145682889054e-06,0.0,0.10704027713828411,0.0,0
" Gjelsvik A, 1999, P 13 POW SYST COMP C",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Yang S, 2020, BUILD ENVIRON",0.00040966816878328555,1.8435077489216016e-09,3.9097948909010534e-06,0.09483478700052449,3.909794890901054e-06,0
" Rahmawati A R, 2019, UNNES PHYS E",0.00020483408439164277,1.0130665711986209e-05,0.0,0.10414044668188314,0.0,0
" Li Y, 2020, IEEE ASME T MECHATR",0.00020483408439164277,5.309042932978693e-08,0.0,0.10005943719128528,0.0,0
" Wagenaar Jw, ECN EWEA 201",0.00020483408439164277,5.547028661339296e-10,0.0,0.08158831492220532,0.0,0
" Huizenga C, 2006, WINDOW PERFORMANCE ",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
" Na Js, 2018, WIND ENERGY",0.00020483408439164277,3.4086898737874654e-05,0.0,0.10885415505362439,0.0,0
" Andersen Sj, 2020, WIND ENERGY SCI",0.00040966816878328555,4.665602292850711e-05,5.742019335980801e-05,0.12359180780233411,5.8606625631047044e-05,0
" European Committee For Standardization, 2012, SUSTAINABILITY CONS",0.00020483408439164277,1.6416471508558872e-16,0.0,0.04989524247534365,0.0,0
" Berrisford P, 2011, ERA INTERIM ARCHIVE",0.00020483408439164277,5.348082853657932e-10,0.0,0.08318140771157417,0.0,0
" Nikolopoulou M, 2003, ENERG BUILDINGS",0.00020483408439164277,3.859606077835533e-12,0.0,0.0807703125258508,0.0,0
" Snyder B, 2009, RENEW ENERG",0.00020483408439164277,9.556745347952845e-08,0.0,0.09959403496603358,0.0,0
" De Kleer J, 2013, P INT WORKSH PRINC D",0.00020483408439164277,2.323425688896374e-08,0.0,0.09504526428501898,0.0,0
" Cronin J, 2018, CLIMATIC CHANGE",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Lo A, 2015, P NATL ACAD SCI USA",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
" Pechacek Cs, 2008, LEUKOS",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Salvati A, 2017, ENRGY PROCED",0.00020483408439164277,8.066745904142321e-10,0.0,0.09957372167492709,0.0,0
" Morison Jr, 1950, T AM I MIN MET ENG",0.0010241704219582138,1.3646327124220543e-05,0.018974314464094234,0.12143372385145387,0.018486201285267838,0
" De Vaal Jb, 2014, WIND ENERGY",0.00020483408439164277,5.5657597949286435e-06,0.0,0.10225582807950903,0.0,0
" Connolly D, 2014, ENERG POLICY",0.00020483408439164277,5.02097661496356e-08,0.0,0.1070966326642536,0.0,0
" Gavin H P, STATIC DYNAMIC STRU",0.00020483408439164277,1.3024495558804564e-07,0.0,0.10058306034571564,0.0,0
" Pignotti E, 2011, P DIG ENG 2011 NEW",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
" Masson-Delmonte V, 2021, CLIMATE CHANGE 202",0.00020483408439164277,0.0026586540056018114,0.0,0.09280486645756107,0.0,0
" Kamar Ms, 2011, THESIS EGYPT TAN U T",0.00020483408439164277,3.172268802241421e-07,0.0,0.08657409870369386,0.0,0
" Torresin S, 2021, APPL ACOUST",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Gse) Gse, 2019, STAT REP PHOT SYS",0.00020483408439164277,1.7114721830359476e-18,0.0,0.05075213373114468,0.0,0
" Scheu M, 2012, THESI",0.00020483408439164277,3.176426628336747e-08,0.0,0.0806289121207617,0.0,0
" Hu C, 2019, ENG DESIGN UNCERTAI",0.00020483408439164277,2.4179003458500904e-06,0.0,0.1055499102760902,0.0,0
" Fusaro G, 2021, INT J IND ERGONOM",0.00040966816878328555,1.0216143996670207e-10,0.0013044315268716457,0.09075867710211745,0.0013313075887630807,0
" Kolaas J, 2018, EXP FLUIDS",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Ito K, 1990, LANGMUIR",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Okulu Keciborlu Meslek Yuksek, 2014, EXPT INVESTIGATION ",0.00020483408439164277,3.282950953174576e-12,0.0,0.07468828883959305,0.0,0
" Benitz Ma, 2015, RENEW SUST ENERG REV",0.00020483408439164277,1.2574330085593756e-07,0.0,0.09258662216237744,0.0,0
" Papadakis G, 2019, COMPUT FLUIDS",0.00020483408439164277,1.112229019164228e-05,0.0,0.10937605018483253,0.0,0
" Bartl J, 2018, WIND ENERGY SCI",0.00020483408439164277,3.4086898737874654e-05,0.0,0.10885415505362439,0.0,0
" Landbruksmeteorologisk Tjeneste (Lmt), U",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Li H, ADV APPL ENERGY",0.00020483408439164277,2.2981176228500297e-16,0.0,0.056404746224856445,0.0,0
" Sorensen Nn, 1995, RISOR827E",0.00020483408439164277,2.1713007793381117e-05,0.0,0.12064151036647144,0.0,0
"[Anonymous], 2020, UC",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Javanroodi K, 2021, J PHYS CONF SER",0.00040966816878328555,1.2596591933317885e-07,0.010425071822168659,0.12241418219202126,0.011068551728494472,0
" Kwon Ks, 2014, REV SCI INSTRUM",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
"[Anonymous], 2017, IEA WIND TCP RP 18 ",0.00020483408439164277,1.0073073767138319e-09,0.0,0.08148753985077865,0.0,0
" Fue-Zentrum Fh Kiel Gmbh, 2019, FINO1 FORSCH NORDOS",0.00020483408439164277,1.1128585221604126e-06,0.0,0.10468083281514677,0.0,0
" Bohr N, 1909, PHILOS T R SOC LOND",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Canadillas B, 2020, WIND ENERGY",0.00040966816878328555,0.0009572805266778458,6.227712957472595e-05,0.1103800673766081,6.111414291462792e-05,0
" Aguilera Ef, 1995, PHYS REV C",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Battista G, 2021, APPL SCI-BASEL",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Davies T, 2016, J COMMUNITY INFORM",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
